"No.","Time","Source","Destination","Protocol","Length","Time since reference or first frame","Info"
"5574","42.469080807","10.0.0.14","142.251.142.195","QUIC","80","42.469080807","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
"5581","42.501485917","10.0.0.14","142.251.142.195","QUIC","76","42.501485917","Protected Payload (KP0), DCID=f2e03f5ffef5b2c2"
"5894","44.974287594","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","1294","44.974287594","Initial, DCID=1205bbc950ee086e, PKN: 1, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"5895","44.974891557","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","142","44.974891557","0-RTT, DCID=1205bbc950ee086e"
"5912","45.063872740","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","143","45.063872740","Handshake, DCID=d205bbc950ee086e"
"5913","45.064086531","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","95","45.064086531","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5914","45.064688509","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","1290","45.064688509","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5915","45.064769179","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","1294","45.064769179","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5916","45.064816695","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","280","45.064816695","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5920","45.083312638","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","95","45.083312638","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5936","45.218572446","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","99","45.218572446","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5939","45.221883187","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","97","45.221883187","Protected Payload (KP0), DCID=d205bbc950ee086e"
"5940","45.222080305","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","95","45.222080305","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6147","47.537195079","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","1290","47.537195079","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6148","47.537301785","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","1294","47.537301785","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6149","47.537347617","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","219","47.537347617","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6166","47.581307292","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","96","47.581307292","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6184","47.757491443","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","93","47.757491443","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6195","47.788718749","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","99","47.788718749","Protected Payload (KP0), DCID=d205bbc950ee086e"
"6198","47.791241285","2a06:c701:472d:c000:6fff:6e94:31da:5893","2a00:1450:4028:808::200e","QUIC","97","47.791241285","Protected Payload (KP0), DCID=d205bbc950ee086e"
